市場,順位,順位変動,前日順位,コード,銘柄名,現在値,前日比,前日比%,寄付からの値上がり率
"東証プライム","66","NEW","","6440","ＪＵＫＩ","736.0","+11.0","+1.52%","1.90%"
"東証プライム","67","NEW","","8346","東邦銀","1,003.0","+23.0","+2.35%","1.89%"
"東証プライム","68","NEW","","5707","東邦鉛","1,059.0","+46.0","+4.54%","1.89%"
"東証プライム","69","NEW","","8364","清水銀","3,210.0","+60.0","+1.90%","1.87%"
"東証プライム","70","NEW","","6284","ＡＳＢ機械","8,570.0","+160.0","+1.90%","1.87%"
"東証プライム","71","NEW","","6472","ＮＴＮ","380.6","+7.2","+1.93%","1.87%"
"東証プライム","72","↑3","75","7381","ＣＣＩグループ","1,290.0","+31.0","+2.46%","1.86%"
"東証プライム","73","NEW","","9506","東北電力","1,376.0","+19.5","+1.44%","1.85%"
"東証プライム","74","NEW","","7238","曙ブレーキ","108.0","+2.0","+1.89%","1.85%"
"東証プライム","75","NEW","","9511","沖縄電力","1,192.0","+22.0","+1.88%","1.85%"
"東証プライム","76","NEW","","8388","阿波銀","9,940.0","+240.0","+2.47%","1.81%"
"東証プライム","77","NEW","","4228","積水化成","614.0","+17.0","+2.85%","1.79%"
"東証プライム","78","NEW","","4344","ソースネクスト","113.0","+2.0","+1.80%","1.77%"
"東証プライム","79","NEW","","8306","三菱ＵＦＪ","3,754.0","+70.0","+1.90%","1.76%"
"東証プライム","80","NEW","","4755","楽天グループ","734.9","+8.2","+1.13%","1.76%"
"東証プライム","81","NEW","","8370","紀陽銀行","5,130.0","+110.0","+2.19%","1.75%"
"東証プライム","82","NEW","","5122","オカモト","6,300.0","+30.0","+0.48%","1.75%"
"東証プライム","83","NEW","","3391","ツルハＨＤ","2,305.5","+77.0","+3.46%","1.71%"
"東証プライム","84","↓60","24","8002","丸紅","5,201.0","+111.0","+2.18%","1.71%"
"東証プライム","85","↓25","60","8338","筑波銀行","768.0","+24.0","+3.23%","1.69%"
"東証プライム","86","NEW","","7283","愛三工","2,340.0","+61.0","+2.68%","1.67%"
"東証プライム","87","NEW","","6277","ホソカワミクロン","5,460.0","+150.0","+2.82%","1.65%"
"東証プライム","88","NEW","","4687","ＴＤＣソフト","1,034.0","+11.0","+1.08%","1.64%"
"東証プライム","89","NEW","","4432","ウイングアーク","3,365.0","+55.0","+1.66%","1.63%"
"東証プライム","90","NEW","","7033","ＭＳＯＬ","1,596.0","+34.0","+2.18%","1.63%"
"東証プライム","91","NEW","","4768","大塚商会","3,606.0","+22.0","+0.61%","1.61%"
"東証プライム","92","NEW","","9336","大栄環境","3,765.0","+75.0","+2.03%","1.59%"
"東証プライム","93","NEW","","8801","三井不","1,515.0","0.0","0.00%","1.58%"
"東証プライム","94","NEW","","1802","大林組","3,049.0","+43.0","+1.43%","1.57%"
"東証プライム","95","NEW","","4343","イオンファン","2,816.0","+43.0","+1.55%","1.56%"
"東証プライム","96","NEW","","6995","東海理電","3,250.0","+115.0","+3.67%","1.54%"
"東証プライム","97","NEW","","3064","ＭＲＯ","1,869.0","+28.0","+1.52%","1.52%"
"東証プライム","98","NEW","","9024","西武ホールディングス","3,495.0","+53.0","+1.54%","1.52%"
"東証プライム","99","NEW","","9101","郵船","7,288.0","+191.0","+2.69%","1.51%"
"東証プライム","100","NEW","","7013","ＩＨＩ","2,639.5","+39.5","+1.52%","1.50%"
"東証スタンダード","1","NEW","","3907","シリコンスタジオ","2,367.0","+385.0","+19.42%","17.24%"
"東証スタンダード","2","NEW","","604A","ビーエイブル","1,203.0","+136.0","+12.75%","11.06%"
"東証スタンダード","3","↑12","15","9610","ウィルソンＷＬＷ","138.0","+15.0","+12.20%","10.87%"
"東証スタンダード","4","↑62","66","3856","Ａｂａｌａｎｃｅ","278.0","+25.0","+9.88%","10.07%"
"東証スタンダード","5","NEW","","6904","原田工業","631.0","+78.0","+14.10%","9.83%"
"東証スタンダード","6","↓1","5","4960","ケミプロ化成","669.0","+62.0","+10.21%","8.67%"
"東証スタンダード","7","↑23","30","6897","ツインバード","693.0","-9.0","-1.28%","8.08%"
"東証スタンダード","8","↓5","3","4440","ヴィッツ","2,033.0","+195.0","+10.61%","6.64%"
"東証スタンダード","9","↑9","18","6228","ジェイ・イー・ティ","538.0","+33.0","+6.53%","6.51%"
"東証スタンダード","10","↑6","16","4664","アールエスシー","1,116.0","+73.0","+7.00%","6.36%"
"東証スタンダード","11","NEW","","6599","エブレン","3,645.0","+300.0","+8.97%","6.31%"
"東証スタンダード","12","↓2","10","3083","スターシーズ","1,349.0","+102.0","+8.18%","5.86%"
"東証スタンダード","13","NEW","","6730","アクセル","1,288.0","+85.0","+7.07%","5.67%"
"東証スタンダード","14","NEW","","4492","ゼネテック","411.0","+21.0","+5.38%","5.60%"
"東証スタンダード","15","NEW","","5724","アサカ理研","3,270.0","+245.0","+8.10%","5.35%"
"東証スタンダード","16","NEW","","6159","ミクロン精密","1,899.0","+99.0","+5.50%","5.16%"
"東証スタンダード","17","NEW","","2134","キタハマキャピタル","21.0","+1.0","+5.00%","4.76%"
"東証スタンダード","18","↑59","77","3306","日製麻","711.0","+21.0","+3.04%","4.36%"
"東証スタンダード","19","NEW","","6276","シリウスＶ","368.0","+15.0","+4.25%","4.35%"
"東証スタンダード","20","NEW","","7435","ナ・デックス","1,311.0","+41.0","+3.23%","3.74%"
"東証スタンダード","21","↑13","34","8995","誠建設","1,665.0","+100.0","+6.39%","3.72%"
"東証スタンダード","22","NEW","","4420","イーソル","857.0","+28.0","+3.38%","3.62%"
"東証スタンダード","23","NEW","","4628","エスケー化研","9,810.0","+270.0","+2.83%","3.57%"
"東証スタンダード","24","↓15","9","6862","ミナトＨＤ","3,935.0","+280.0","+7.66%","3.56%"
"東証スタンダード","25","NEW","","9888","ＵＥＸ","1,288.0","+39.0","+3.12%","3.42%"
"東証スタンダード","26","NEW","","2330","フォーサイド","88.0","+2.0","+2.33%","3.41%"
"東証スタンダード","27","NEW","","3686","ＤＬＥ","61.0","+1.0","+1.67%","3.28%"
"東証スタンダード","28","NEW","","2437","シンワワイズ","611.0","+21.0","+3.56%","3.27%"
"東証スタンダード","29","NEW","","146A","コロンビア・ワークス","3,520.0","+120.0","+3.53%","3.27%"
"東証スタンダード","30","NEW","","7018","内海造","12,550.0","+510.0","+4.24%","3.27%"
"東証スタンダード","31","NEW","","7256","河西工","444.0","+30.0","+7.25%","3.15%"
"東証スタンダード","32","NEW","","3796","いい生活","331.0","+15.0","+4.75%","3.02%"
"東証スタンダード","33","NEW","","8542","トマト銀","1,962.0","+60.0","+3.15%","2.96%"
"東証スタンダード","34","NEW","","2820","やまみ","6,080.0","+180.0","+3.05%","2.80%"
"東証スタンダード","35","NEW","","7886","ヤマトモビＭｆｇ","620.0","-3.0","-0.48%","2.74%"
"東証スタンダード","36","NEW","","9425","ＲｅＹｕｕＪａｐａｎ","256.0","-1.0","-0.39%","2.73%"
"東証スタンダード","37","↑1","38","7859","アルメディオ","262.0","+8.0","+3.15%","2.67%"
"東証スタンダード","38","NEW","","4351","山田債権","866.0","+25.0","+2.97%","2.66%"
"東証スタンダード","39","NEW","","8946","エイシアンスター","76.0","+2.0","+2.70%","2.63%"
"東証スタンダード","40","↓18","22","9941","太洋物産","1,247.0","+8.0","+0.65%","2.57%"
"東証スタンダード","41","NEW","","7161","じもとＨＤ","600.0","+19.0","+3.27%","2.50%"
"東証スタンダード","42","NEW","","7578","ニチリョク","80.0","+2.0","+2.56%","2.50%"
"東証スタンダード","43","↑36","79","6513","オリジン","1,304.0","+40.0","+3.16%","2.45%"
"東証スタンダード","44","NEW","","6912","菊水ＨＤ","2,548.0","+72.0","+2.91%","2.43%"
"東証スタンダード","45","NEW","","7746","岡本硝子","781.0","+26.0","+3.44%","2.43%"
"東証スタンダード","46","NEW","","8013","ナイガイ","371.0","+8.0","+2.20%","2.43%"
"東証スタンダード","47","NEW","","3444","菊池製作所","1,036.0","+40.0","+4.02%","2.41%"
"東証スタンダード","48","NEW","","6037","楽待","1,040.0","+13.0","+1.27%","2.40%"
"東証スタンダード","49","NEW","","4404","ミヨシ油脂","2,224.0","+24.0","+1.09%","2.38%"
"東証スタンダード","50","↓30","20","6998","日タングス","3,585.0","+40.0","+1.13%","2.37%"
"東証スタンダード","51","NEW","","9780","ハリマビステム","1,140.0","+17.0","+1.51%","2.37%"
"東証スタンダード","52","NEW","","6822","大井電気","5,070.0","+90.0","+1.81%","2.37%"
"東証スタンダード","53","NEW","","3549","クスリのアオキＨＤ","4,162.0","+116.0","+2.87%","2.35%"
"東証スタンダード","54","NEW","","6335","東京機","598.0","+23.0","+4.00%","2.34%"
"東証スタンダード","55","NEW","","5962","浅香工業","2,150.0","+137.0","+6.81%","2.33%"
"東証スタンダード","56","NEW","","3370","フジタコーポ","475.0","+9.0","+1.93%","2.32%"
"東証スタンダード","57","NEW","","2479","ジェイテック","260.0","+4.0","+1.56%","2.31%"
"東証スタンダード","58","NEW","","4222","児玉化","695.0","+23.0","+3.42%","2.30%"
"東証スタンダード","59","NEW","","3926","オープンドア","391.0","+3.0","+0.77%","2.30%"
"東証スタンダード","60","↓21","39","3810","サイバーステップＨＤ","175.0","+2.0","+1.16%","2.29%"
"東証スタンダード","61","NEW","","8537","大光銀","3,120.0","+75.0","+2.46%","2.24%"
"東証スタンダード","62","NEW","","9978","文教堂ＨＤ","45.0","+1.0","+2.27%","2.22%"
"東証スタンダード","63","↓9","54","6239","ナガオカ","1,516.0","+39.0","+2.64%","2.18%"
"東証スタンダード","64","NEW","","3041","ビューティカダンＨＤ","415.0","+9.0","+2.22%","2.17%"
"東証スタンダード","65","NEW","","4635","東インキ","2,170.0","+39.0","+1.83%","2.17%"
"東証スタンダード","66","NEW","","7064","ハウテレビジョン","984.0","+21.0","+2.18%","2.13%"
"東証スタンダード","67","NEW","","3753","フライト","235.0","+1.0","+0.43%","2.13%"
"東証スタンダード","68","NEW","","5250","ＧＭＯプライム","1,035.0","+10.0","+0.98%","2.13%"
"東証スタンダード","69","NEW","","3358","Ｔｒａｉｌｈｅａｄ","96.0","+1.0","+1.05%","2.08%"
"東証スタンダード","70","NEW","","8260","井筒屋","384.0","+8.0","+2.13%","2.08%"
"東証スタンダード","71","NEW","","6425","ユニバーサル","728.0","+20.0","+2.82%","2.06%"
"東証スタンダード","72","NEW","","4707","キタック","342.0","+7.0","+2.09%","2.05%"
"東証スタンダード","73","NEW","","8365","富山銀行","2,379.0","+53.0","+2.28%","2.02%"
"東証スタンダード","74","NEW","","5218","オハラ","1,647.0","+34.0","+2.11%","2.00%"
"東証スタンダード","75","↓29","46","1783","ｆａｎｔａｓｉｓｔａ","50.0","+1.0","+2.04%","2.00%"
"東証スタンダード","76","NEW","","5922","那須鉄","20,200.0","-100.0","-0.49%","1.98%"
"東証スタンダード","77","NEW","","7192","日本モーゲージＳ","657.0","+29.0","+4.62%","1.98%"
"東証スタンダード","78","NEW","","7878","光・彩","1,520.0","+60.0","+4.11%","1.97%"
"東証スタンダード","79","NEW","","7608","ＳＫジャパン","862.0","+11.0","+1.29%","1.97%"
"東証スタンダード","80","NEW","","2612","かどや製油","2,441.0","+248.0","+11.31%","1.97%"
"東証スタンダード","81","NEW","","3908","コラボス","356.0","+6.0","+1.71%","1.97%"
"東証スタンダード","82","NEW","","6286","靜甲","1,528.0","+29.0","+1.93%","1.96%"
"東証スタンダード","83","NEW","","7014","名村造船","4,600.0","+115.0","+2.56%","1.96%"
"東証スタンダード","84","NEW","","6748","星和電機","780.0","+12.0","+1.56%","1.92%"
"東証スタンダード","85","NEW","","6769","ザイン","1,149.0","+19.0","+1.68%","1.91%"
"東証スタンダード","86","NEW","","4237","フジプレアム","366.0","+6.0","+1.67%","1.91%"
"東証スタンダード","87","NEW","","5871","ＳＯＬＩＺＥ　ＨＤ","1,414.0","+32.0","+2.32%","1.91%"
"東証スタンダード","88","NEW","","4629","大伸化学","2,260.0","+60.0","+2.73%","1.90%"
"東証スタンダード","89","NEW","","6570","共和コーポレーション","4,225.0","+200.0","+4.97%","1.89%"
"東証スタンダード","90","NEW","","7527","システムソフト","53.0","+1.0","+1.92%","1.89%"
"東証スタンダード","91","NEW","","7726","黒田精工","1,367.0","-2.0","-0.15%","1.83%"
"東証スタンダード","92","NEW","","4829","日本エンタープライズ","110.0","+1.0","+0.92%","1.82%"
"東証スタンダード","93","NEW","","8563","大東銀","1,167.0","+18.0","+1.57%","1.80%"
"東証スタンダード","94","NEW","","4840","トライアイズ","782.0","+29.0","+3.85%","1.79%"
"東証スタンダード","95","NEW","","8349","東北銀","1,684.0","+27.0","+1.63%","1.78%"
"東証スタンダード","96","NEW","","8562","福島銀","395.0","+11.0","+2.86%","1.77%"
"東証スタンダード","97","NEW","","8198","ＭＶ東海","3,410.0","+60.0","+1.79%","1.76%"
"東証スタンダード","98","NEW","","7255","桜井製作","512.0","-3.0","-0.58%","1.76%"
"東証スタンダード","99","NEW","","3766","システムズＤ","1,430.0","+31.0","+2.22%","1.75%"
"東証スタンダード","100","↓77","23","7354","ＤｍＭｉＸ","406.0","+13.0","+3.31%","1.72%"
"東証グロース","1","↑14","15","4370","モビルス","434.0","+80.0","+22.60%","18.66%"
"東証グロース","2","NEW","","4056","ニューラル","289.0","+65.0","+29.02%","16.96%"
"東証グロース","3","↑2","5","4052","フィーチャ","865.0","+150.0","+20.98%","14.91%"
"東証グロース","4","↓3","1","336A","ダイナミクマップ","1,779.0","+300.0","+20.28%","12.93%"
"東証グロース","5","↓3","2","593A","ティアフォー","3,570.0","+530.0","+17.43%","12.89%"
"東証グロース","6","NEW","","5033","ヌーラボ","1,142.0","+136.0","+13.52%","11.82%"
"東証グロース","7","NEW","","6522","アスタリスク","1,615.0","+250.0","+18.32%","11.76%"
"東証グロース","8","↑8","16","4394","エクスモーション","727.0","+74.0","+11.33%","9.08%"
"東証グロース","9","NEW","","603A","アイ・グリッド","1,149.0","+150.0","+15.02%","8.62%"
"東証グロース","10","NEW","","4075","ブレインズ","1,780.0","+300.0","+20.27%","6.18%"
"東証グロース","11","NEW","","477A","スタートライン","793.0","+53.0","+7.16%","6.05%"
"東証グロース","12","↑71","83","5570","ジェノバ","674.0","+39.0","+6.14%","5.64%"
"東証グロース","13","NEW","","319A","技術承継機構","21,410.0","+1,320.0","+6.57%","5.56%"
"東証グロース","14","NEW","","3624","アクセルＭ","90.0","+5.0","+5.88%","5.56%"
"東証グロース","15","NEW","","7046","ＴＤＳＥ","1,385.0","+69.0","+5.24%","5.42%"
"東証グロース","16","↑9","25","3628","データＨＲ","640.0","+24.0","+3.90%","5.31%"
"東証グロース","17","NEW","","338A","Ｚｅｎｍｕ","2,517.0","+174.0","+7.43%","4.93%"
"東証グロース","18","NEW","","4427","ＥｄｕＬａｂ","230.0","+8.0","+3.60%","4.78%"
"東証グロース","19","NEW","","4479","マクアケ","987.0","+53.0","+5.67%","4.76%"
"東証グロース","20","NEW","","9562","ビジネスコーチ","638.0","+50.0","+8.50%","4.55%"
"東証グロース","21","NEW","","414A","オーバーラップ","846.0","+36.0","+4.44%","4.14%"
"東証グロース","22","NEW","","589A","ネイス","1,401.0","+48.0","+3.55%","3.93%"
"東証グロース","23","NEW","","150A","ＪＳＨ","768.0","+27.0","+3.64%","3.78%"
"東証グロース","24","NEW","","153A","カウリス","1,487.0","+71.0","+5.01%","3.63%"
"東証グロース","25","NEW","","141A","トライアル","4,045.0","+155.0","+3.98%","3.58%"
"東証グロース","26","NEW","","4892","サイフューズ","587.0","+25.0","+4.45%","3.58%"
"東証グロース","27","NEW","","2321","ソフトフロントＨ","141.0","+5.0","+3.68%","3.55%"
"東証グロース","28","NEW","","441A","ＮＥ","260.0","+9.0","+3.59%","3.46%"
"東証グロース","29","NEW","","330A","ＴａｌｅｎｔＸ","562.0","+27.0","+5.05%","3.38%"
"東証グロース","30","NEW","","4057","インタファクトリ","357.0","+5.0","+1.42%","3.36%"
"東証グロース","31","NEW","","175A","ウィルスマート","649.0","+21.0","+3.34%","3.24%"
"東証グロース","32","NEW","","5582","グリッド","2,039.0","+83.0","+4.24%","3.14%"
"東証グロース","33","↑34","67","9250","ＧＲＣＳ","990.0","0.0","0.00%","3.03%"
"東証グロース","34","NEW","","3187","ミラタップ","364.0","+12.0","+3.41%","3.02%"
"東証グロース","35","NEW","","4937","Ｗａｑｏｏ","2,343.0","+67.0","+2.94%","2.86%"
"東証グロース","36","NEW","","4883","モダリス","35.0","+1.0","+2.94%","2.86%"
"東証グロース","37","↓5","32","369A","エータイ","2,558.0","+61.0","+2.44%","2.85%"
"東証グロース","38","NEW","","9166","ＧＥＮＤＡ","720.0","+29.0","+4.20%","2.78%"
"東証グロース","39","NEW","","5591","ＡＶＩＬＥＮ","869.0","+24.0","+2.84%","2.76%"
"東証グロース","40","↓1","39","1436","グリーンエナジー","1,699.0","+62.0","+3.79%","2.71%"
"東証グロース","41","NEW","","9343","アイビス","822.0","+32.0","+4.05%","2.68%"
"東証グロース","42","NEW","","5136","ｔｒｉｐｌａ","1,972.0","+35.0","+1.81%","2.64%"
"東証グロース","43","NEW","","479A","ＰＲＯＮＩ","1,891.0","+48.0","+2.60%","2.59%"
"東証グロース","44","NEW","","5870","ナルネット","894.0","+19.0","+2.17%","2.57%"
"東証グロース","45","↑24","69","340A","ジグザグ","323.0","+4.0","+1.25%","2.48%"
"東証グロース","46","NEW","","4425","Ｋｕｄａｎ","1,466.0","+49.0","+3.46%","2.46%"
"東証グロース","47","↓38","9","6696","トラースＯＰ","328.0","0.0","0.00%","2.44%"
"東証グロース","48","NEW","","6049","イトクロ","252.0","+6.0","+2.44%","2.38%"
"東証グロース","49","↓32","17","4387","ＺＵＵ","547.0","+15.0","+2.82%","2.38%"
"東証グロース","50","↓32","18","4167","ココペリ","346.0","+6.0","+1.76%","2.31%"
"東証グロース","51","NEW","","7363","ベビーカレンダー","1,300.0","+29.0","+2.28%","2.23%"
"東証グロース","52","NEW","","598A","チャットプラス","1,544.0","+37.0","+2.46%","2.20%"
"東証グロース","53","NEW","","6181","タメニー","91.0","+3.0","+3.41%","2.20%"
"東証グロース","54","NEW","","480A","リブコンサル","957.0","+21.0","+2.24%","2.19%"
"東証グロース","55","NEW","","302A","ビースタイルＨＤ","600.0","+13.0","+2.21%","2.17%"
"東証グロース","56","NEW","","149A","シンカ","797.0","+5.0","+0.63%","2.13%"
"東証グロース","57","NEW","","130A","ＶＩＳ","434.0","+1.0","+0.23%","2.07%"
"東証グロース","58","↓8","50","157A","Ｇモンスター","755.0","+14.0","+1.89%","1.99%"
"東証グロース","59","NEW","","4571","ＮＡＮＯ","101.0","+2.0","+2.02%","1.98%"
"東証グロース","60","NEW","","554A","バトンズ","1,540.0","+60.0","+4.05%","1.95%"
"東証グロース","61","NEW","","5254","Ａｒｅｎｔ","3,885.0","+85.0","+2.24%","1.93%"
"東証グロース","62","↓4","58","4438","Ｗｅｌｂｙ","261.0","+2.0","+0.77%","1.92%"
"東証グロース","63","NEW","","7048","ベルトラ","159.0","+6.0","+3.92%","1.89%"
"東証グロース","64","NEW","","4445","リビンＴ","1,938.0","+36.0","+1.89%","1.86%"
"東証グロース","65","NEW","","9223","ＡＳＮＯＶＡ","434.0","+2.0","+0.46%","1.84%"
"東証グロース","66","↓4","62","2334","イオレ","565.0","+14.0","+2.54%","1.77%"
"東証グロース","67","NEW","","206A","ＰＲＩＳＭＢｉｏ","173.0","+2.0","+1.17%","1.73%"
"東証グロース","68","NEW","","6597","ＨＰＣシステムズ","3,465.0","+80.0","+2.36%","1.73%"
"東証グロース","69","NEW","","4570","免疫生物研究所","1,047.0","+17.0","+1.65%","1.72%"
"東証グロース","70","NEW","","248A","キッズスター","824.0","+12.0","+1.48%","1.70%"
"東証グロース","71","NEW","","7325","アイリック","707.0","+7.0","+1.00%","1.70%"
"東証グロース","72","NEW","","4890","坪田ラボ","300.0","+5.0","+1.69%","1.67%"
"東証グロース","73","NEW","","142A","ジンジブ","848.0","+10.0","+1.19%","1.65%"
"東証グロース","74","NEW","","3063","ｊＧｒｏｕｐ","1,116.0","+14.0","+1.27%","1.61%"
"東証グロース","75","NEW","","3979","うるる","443.0","+4.0","+0.91%","1.58%"
"東証グロース","76","NEW","","4391","ロジザード","1,155.0","-6.0","-0.52%","1.56%"
"東証グロース","77","NEW","","3930","はてな","771.0","+10.0","+1.31%","1.56%"
"東証グロース","78","NEW","","4374","ロボペイ","2,445.0","+35.0","+1.45%","1.55%"
"東証グロース","79","NEW","","3695","ＧＭＯ－ＰＰ","1,480.0","+23.0","+1.58%","1.55%"
"東証グロース","80","↓52","28","296A","令和ＡＨ","1,120.0","+19.0","+1.73%","1.52%"
"東証グロース","81","NEW","","6562","ジーニー","926.0","+14.0","+1.54%","1.51%"
"東証グロース","82","NEW","","9565","ＧＬＯＥ","666.0","0.0","0.00%","1.50%"
"東証グロース","83","NEW","","5537","ＡｌｂａＬｉｎｋ","3,335.0","-20.0","-0.60%","1.50%"
"東証グロース","84","NEW","","3133","海帆","67.0","0.0","0.00%","1.49%"
"東証グロース","85","↓13","72","5029","サークレイス","894.0","+25.0","+2.88%","1.45%"
"東証グロース","86","NEW","","4424","Ａｍａｚｉａ","344.0","-3.0","-0.86%","1.45%"
"東証グロース","87","NEW","","5588","ファーストＡ","836.0","+13.0","+1.58%","1.44%"
"東証グロース","88","NEW","","7066","ピアズ","490.0","+63.0","+14.75%","1.43%"
