市場,順位,順位変動,前日順位,コード,銘柄名,現在値,前日比,前日比%,寄付からの値上がり率
"東証プライム","1","NEW","","3778","さくらインターネット","4,300.0","+500.0","+13.16%","13.26%"
"東証プライム","2","↓1","1","4392","ＦＩＧ","1,325.0","+95.0","+7.72%","9.43%"
"東証プライム","3","NEW","","4813","ＡＣＣＥＳＳ","430.0","+25.0","+6.17%","6.74%"
"東証プライム","4","NEW","","4784","ＧＭＯインターネット","584.0","+43.0","+7.95%","6.68%"
"東証プライム","5","NEW","","6027","弁護士ドットコム","3,740.0","+380.0","+11.31%","6.42%"
"東証プライム","6","NEW","","544A","ＧＭＳグループ","376.0","+19.0","+5.32%","5.85%"
"東証プライム","7","NEW","","4443","Ｓａｎｓａｎ","1,992.0","-21.0","-1.04%","5.47%"
"東証プライム","8","NEW","","2874","ヨコレイ","2,232.0","+128.0","+6.08%","5.47%"
"東証プライム","9","NEW","","9072","ニッコンＨＤ","5,725.0","+294.0","+5.41%","5.14%"
"東証プライム","10","NEW","","4552","ＪＣＲファーマ","525.0","+27.0","+5.42%","4.38%"
"東証プライム","11","NEW","","5902","ホッカンＨＤ","2,714.0","+122.0","+4.71%","4.27%"
"東証プライム","12","NEW","","5632","三菱製鋼","2,568.0","+110.0","+4.48%","4.24%"
"東証プライム","13","NEW","","6184","鎌倉新書","598.0","+20.0","+3.46%","4.18%"
"東証プライム","14","NEW","","9101","郵船","6,784.0","+294.0","+4.53%","4.17%"
"東証プライム","15","NEW","","4092","日本化","5,800.0","+240.0","+4.32%","4.14%"
"東証プライム","16","NEW","","5142","アキレス","1,980.0","+68.0","+3.56%","4.04%"
"東証プライム","17","NEW","","6330","洋エンジ","2,488.0","+50.0","+2.05%","4.02%"
"東証プライム","18","↑33","51","8541","愛媛銀","3,320.0","+130.0","+4.08%","3.92%"
"東証プライム","19","↑29","48","5707","東邦鉛","1,123.0","+34.0","+3.12%","3.83%"
"東証プライム","20","NEW","","3315","日本コークス","106.0","+4.0","+3.92%","3.77%"
"東証プライム","21","NEW","","8395","佐賀銀","6,750.0","+310.0","+4.81%","3.70%"
"東証プライム","22","↑1","23","8364","清水銀","3,290.0","+105.0","+3.30%","3.65%"
