市場,順位,順位変動,前日順位,コード,銘柄名,現在値,前日比,前日比%,寄付からの値上がり率
"東証プライム","1","NEW","","3176","三洋貿易","985.0","+120.0","+13.87%","12.18%"
"東証プライム","2","NEW","","6810","マクセル","2,570.0","+500.0","+24.15%","10.66%"
"東証プライム","3","NEW","","4203","住友ベーク","7,236.0","+723.0","+11.10%","9.48%"
"東証プライム","4","NEW","","6920","レーザーテック","40,910.0","+3,000.0","+7.91%","9.04%"
"東証プライム","5","NEW","","5801","古河電工","3,200.0","+55.0","+1.75%","8.28%"
"東証プライム","6","NEW","","7504","高速","4,745.0","+605.0","+14.61%","8.11%"
"東証プライム","7","NEW","","7224","新明和工","1,976.0","+3.0","+0.15%","7.59%"
"東証プライム","8","↓2","6","6517","デンヨー","4,335.0","+320.0","+7.97%","7.38%"
"東証プライム","9","↑57","66","9552","クオンツ総研ＨＤ","984.0","+56.0","+6.03%","7.11%"
"東証プライム","10","NEW","","6237","イワキポンプ","5,540.0","+390.0","+7.57%","7.04%"
"東証プライム","11","NEW","","4022","ラサ工","1,893.0","+67.0","+3.67%","6.92%"
"東証プライム","12","↑2","14","6997","日ケミコン","3,210.0","+90.0","+2.88%","6.92%"
"東証プライム","13","NEW","","5016","ＪＸ金属","3,844.0","+47.0","+1.24%","6.53%"
"東証プライム","14","NEW","","3569","セーレン","3,405.0","+225.0","+7.08%","6.46%"
"東証プライム","15","NEW","","268A","リガク","2,136.0","+60.0","+2.89%","6.37%"
"東証プライム","16","↑65","81","6490","ＰＩＬＬＡＲ","9,960.0","+470.0","+4.95%","6.22%"
"東証プライム","17","NEW","","6617","東光高岳","7,390.0","+400.0","+5.72%","6.22%"
"東証プライム","18","↑60","78","8050","セイコーＧ","8,520.0","+580.0","+7.30%","6.22%"
"東証プライム","19","NEW","","5703","日軽金ＨＤ","2,835.0","+120.0","+4.42%","6.00%"
"東証プライム","20","NEW","","8163","ＳＲＳＨＤ","1,537.0","+103.0","+7.18%","5.99%"
"東証プライム","21","↓20","1","4220","リケンテクノス","2,621.0","+405.0","+18.28%","5.95%"
"東証プライム","22","NEW","","2121","ＭＩＸＩ","3,400.0","+504.0","+17.40%","5.88%"
"東証プライム","23","NEW","","6324","ハーモニック","6,330.0","+190.0","+3.09%","5.85%"
"東証プライム","24","NEW","","7943","ニチハ","3,290.0","+200.0","+6.47%","5.62%"
"東証プライム","25","NEW","","3915","テラスカイ","2,180.0","+102.0","+4.91%","5.55%"
"東証プライム","26","NEW","","7245","大同メタル","1,413.0","+48.0","+3.52%","5.52%"
"東証プライム","27","NEW","","7609","ダイトロン","3,580.0","+260.0","+7.83%","5.31%"
"東証プライム","28","NEW","","6526","ソシオネクスト","2,028.5","+116.0","+6.07%","5.25%"
"東証プライム","29","NEW","","6361","荏原製","5,555.0","-3.0","-0.05%","5.08%"
"東証プライム","30","NEW","","6455","モリタＨＤ","2,419.0","-102.0","-4.05%","5.00%"
"東証プライム","31","NEW","","9513","Ｊパワー","3,819.0","+19.0","+0.50%","4.98%"
"東証プライム","32","NEW","","5803","フジクラ","4,290.0","+118.0","+2.83%","4.92%"
"東証プライム","33","NEW","","6464","ツバキ・ナカシマ","370.0","+11.0","+3.06%","4.86%"
"東証プライム","34","↑53","87","546A","ＭＩＲＡＩＮＩ","2,391.0","+81.0","+3.51%","4.85%"
"東証プライム","35","NEW","","8739","スパークス","2,419.0","+164.0","+7.27%","4.71%"
"東証プライム","36","NEW","","8059","第一実業","3,345.0","+155.0","+4.86%","4.63%"
"東証プライム","37","↓7","30","1515","日鉄鉱","3,130.0","+105.0","+3.47%","4.63%"
"東証プライム","38","NEW","","6590","芝浦","4,505.0","+120.0","+2.74%","4.55%"
"東証プライム","39","NEW","","3156","レスター","4,345.0","+220.0","+5.33%","4.49%"
"東証プライム","40","NEW","","4082","稀元素","1,795.0","+40.0","+2.28%","4.46%"
"東証プライム","41","NEW","","7762","シチズン時計","2,257.0","+124.0","+5.81%","4.43%"
"東証プライム","42","NEW","","6594","ニデック","2,687.0","+96.0","+3.71%","4.43%"
"東証プライム","43","NEW","","6135","牧野フライス","14,710.0","+790.0","+5.68%","4.42%"
"東証プライム","44","NEW","","4228","積水化成","546.0","+16.0","+3.02%","4.40%"
"東証プライム","45","NEW","","6055","Ｊマテリアル","2,278.0","+11.0","+0.49%","4.39%"
"東証プライム","46","NEW","","4047","関電化","2,777.0","+108.0","+4.05%","4.36%"
"東証プライム","47","NEW","","6387","サムコ","8,520.0","0.0","0.00%","4.34%"
"東証プライム","48","NEW","","7868","広済堂ＨＤ","512.0","+7.0","+1.39%","4.30%"
"東証プライム","49","NEW","","7741","ＨＯＹＡ","25,260.0","+585.0","+2.37%","4.30%"
"東証プライム","50","NEW","","6381","アネスト岩田","1,872.0","+69.0","+3.83%","4.22%"
"東証プライム","51","NEW","","6871","日マイクロニクス","13,860.0","+280.0","+2.06%","4.18%"
"東証プライム","52","↓34","18","8065","佐藤商","3,465.0","+215.0","+6.62%","4.18%"
"東証プライム","53","NEW","","6941","山一電機","8,640.0","+60.0","+0.70%","4.17%"
"東証プライム","54","NEW","","6146","ディスコ","60,520.0","+2,040.0","+3.49%","4.16%"
"東証プライム","55","NEW","","4902","コニカミノルタ","595.5","+4.7","+0.80%","4.15%"
"東証プライム","56","NEW","","4506","住友ファーマ","1,270.5","+22.5","+1.80%","4.13%"
"東証プライム","57","NEW","","5482","愛知鋼","3,085.0","+129.0","+4.36%","4.12%"
"東証プライム","58","NEW","","7184","富山第一銀行","3,035.0","+124.0","+4.26%","4.09%"
"東証プライム","59","NEW","","6266","タツモ","4,075.0","+70.0","+1.75%","4.05%"
"東証プライム","60","NEW","","6619","ＷＳＣＯＰＥ","149.0","+3.0","+2.05%","4.03%"
"東証プライム","61","NEW","","6315","ＴＯＷＡ","2,735.0","+87.0","+3.29%","4.02%"
"東証プライム","62","NEW","","7483","ドウシシャ","2,914.0","-74.0","-2.48%","3.98%"
"東証プライム","63","↓42","21","6364","ＡＩＲＭＡＮ","2,675.0","+129.0","+5.07%","3.93%"
"東証プライム","64","NEW","","9880","イノテック","3,445.0","+65.0","+1.92%","3.92%"
"東証プライム","65","NEW","","9889","ＪＢＣＣ　ＨＤ","1,696.0","+80.0","+4.95%","3.89%"
"東証プライム","66","NEW","","5702","大紀アルミ","1,531.0","+50.0","+3.38%","3.85%"
"東証プライム","67","NEW","","8304","あおぞら","3,213.0","+175.0","+5.76%","3.83%"
"東証プライム","68","NEW","","2737","トーメンデバ","26,150.0","+5,000.0","+23.64%","3.82%"
"東証プライム","69","NEW","","6440","ＪＵＫＩ","540.0","+15.0","+2.86%","3.70%"
"東証プライム","70","NEW","","9824","泉州電業","6,300.0","+210.0","+3.45%","3.65%"
"東証プライム","71","NEW","","6742","京三製","905.0","+33.0","+3.78%","3.65%"
"東証プライム","72","NEW","","429A","テクセンド","4,010.0","+75.0","+1.91%","3.62%"
"東証プライム","73","NEW","","2685","アンドエスティＨＤ","3,485.0","+105.0","+3.11%","3.59%"
"東証プライム","74","NEW","","6363","酉島製","2,831.0","+63.0","+2.28%","3.57%"
"東証プライム","75","↓19","56","5142","アキレス","1,322.0","+24.0","+1.85%","3.56%"
"東証プライム","76","↓64","12","6508","明電舎","10,440.0","+820.0","+8.52%","3.54%"
"東証プライム","77","NEW","","3762","テクマト","2,324.0","+282.0","+13.81%","3.53%"
"東証プライム","78","↓17","61","7952","河合楽器","3,545.0","+65.0","+1.87%","3.53%"
"東証プライム","79","NEW","","6134","ＦＵＪＩ","7,445.0","+115.0","+1.57%","3.51%"
"東証プライム","80","NEW","","8159","立花エレ","3,585.0","+125.0","+3.61%","3.49%"
"東証プライム","81","↓31","50","6080","Ｍ＆Ａキャピタル","4,020.0","+135.0","+3.47%","3.48%"
"東証プライム","82","↓55","27","5707","東邦鉛","866.0","-15.0","-1.70%","3.46%"
"東証プライム","83","NEW","","6952","カシオ計","2,164.5","+400.0","+22.67%","3.44%"
"東証プライム","84","NEW","","8012","長瀬産","1,161.5","+23.5","+2.07%","3.40%"
"東証プライム","85","NEW","","3116","トヨタ紡織","2,205.5","-35.0","-1.56%","3.40%"
"東証プライム","86","NEW","","6787","メイコー","21,180.0","+500.0","+2.42%","3.40%"
"東証プライム","87","NEW","","285A","キオクシアＨＤ","49,160.0","+2,660.0","+5.72%","3.38%"
"東証プライム","88","↑3","91","7381","ＣＣＩグループ","1,127.0","+20.0","+1.81%","3.37%"
"東証プライム","89","↓87","2","9511","沖縄電力","1,098.0","+44.0","+4.17%","3.37%"
"東証プライム","90","NEW","","6999","ＫＯＡ","2,303.0","+44.0","+1.95%","3.34%"
"東証プライム","91","NEW","","6616","トレックスセミ","1,821.0","+28.0","+1.56%","3.29%"
"東証プライム","92","NEW","","6638","Ｍｉｍａｋｉ","2,144.0","+28.0","+1.32%","3.26%"
"東証プライム","93","NEW","","3668","コロプラ","400.0","+8.0","+2.04%","3.25%"
"東証プライム","94","NEW","","4369","トリケミカル","3,255.0","+10.0","+0.31%","3.23%"
"東証プライム","95","NEW","","4064","カーバイド","3,265.0","+60.0","+1.87%","3.22%"
"東証プライム","96","NEW","","3110","日東紡","2,775.0","-25.0","-0.89%","3.21%"
"東証プライム","97","NEW","","4709","ＩＤホールディングス","1,034.0","+12.0","+1.17%","3.19%"
"東証プライム","98","NEW","","262A","インターメスティック","2,013.0","+64.0","+3.28%","3.18%"
"東証プライム","99","NEW","","9928","ミロク情報","1,800.0","-23.0","-1.26%","3.17%"
"東証プライム","100","NEW","","9412","スカパーＪＳＡＴ","2,156.0","+54.0","+2.57%","3.15%"
"東証スタンダード","1","↑5","6","8995","誠建設","1,140.0","+150.0","+15.15%","15.79%"
"東証スタンダード","2","NEW","","6668","アドテック　プラズマ","3,250.0","+379.0","+13.20%","13.20%"
"東証スタンダード","3","NEW","","6882","三社電機製作所","1,167.0","+53.0","+4.76%","9.68%"
"東証スタンダード","4","NEW","","6838","多摩川ＨＤ","1,386.0","+96.0","+7.44%","9.09%"
"東証スタンダード","5","NEW","","5985","サンコール","1,294.0","+19.0","+1.49%","8.42%"
"東証スタンダード","6","NEW","","7279","ハイレックス","2,532.0","+235.0","+10.23%","8.41%"
"東証スタンダード","7","↑20","27","8254","さいか屋","397.0","+28.0","+7.59%","8.31%"
"東証スタンダード","8","NEW","","3810","サイバーステップＨＤ","171.0","+17.0","+11.04%","8.19%"
"東証スタンダード","9","NEW","","6492","岡野バル","13,610.0","+770.0","+6.00%","7.86%"
"東証スタンダード","10","NEW","","3355","クリヤマＨＤ","1,785.0","+139.0","+8.44%","7.56%"
"東証スタンダード","11","NEW","","2782","セリア","4,195.0","+345.0","+8.96%","7.39%"
"東証スタンダード","12","NEW","","6977","日抵抗器","1,581.0","+64.0","+4.22%","6.45%"
"東証スタンダード","13","NEW","","6862","ミナトＨＤ","2,116.0","+94.0","+4.65%","6.38%"
"東証スタンダード","14","NEW","","6777","ｓａｎｔｅｃＨＤ","17,950.0","+670.0","+3.88%","5.96%"
"東証スタンダード","15","NEW","","9478","ＳＥ　Ｈ＆Ｉ","556.0","+32.0","+6.11%","5.76%"
"東証スタンダード","16","NEW","","6960","フクダ電子","11,700.0","+370.0","+3.27%","5.73%"
"東証スタンダード","17","NEW","","3137","ファンデリー","214.0","-10.0","-4.46%","5.61%"
"東証スタンダード","18","↓11","7","5367","ニッカトー","1,285.0","+55.0","+4.47%","5.53%"
"東証スタンダード","19","↑50","69","6125","岡本工機","5,130.0","+120.0","+2.40%","5.26%"
"東証スタンダード","20","NEW","","6912","菊水ＨＤ","2,438.0","+174.0","+7.69%","5.09%"
"東証スタンダード","21","↑16","37","9082","大和自交","1,853.0","+94.0","+5.34%","5.07%"
"東証スタンダード","22","NEW","","2652","まんだらけ","435.0","+18.0","+4.32%","5.06%"
"東証スタンダード","23","NEW","","6834","精工技研","18,900.0","+130.0","+0.69%","4.92%"
"東証スタンダード","24","NEW","","4935","リベルタ","246.0","+13.0","+5.58%","4.88%"
"東証スタンダード","25","NEW","","6334","明治機","506.0","+24.0","+4.98%","4.74%"
"東証スタンダード","26","NEW","","6327","北川精機","2,939.0","+93.0","+3.27%","4.73%"
"東証スタンダード","27","NEW","","9651","日プロ","2,029.0","+118.0","+6.17%","4.63%"
"東証スタンダード","28","NEW","","1407","ウエストＨＤ","2,622.0","+93.0","+3.68%","4.58%"
"東証スタンダード","29","NEW","","3776","ＢＢタワー","241.0","+11.0","+4.78%","4.56%"
"東証スタンダード","30","↑65","95","3927","フーバーブレイン","958.0","+37.0","+4.02%","4.49%"
"東証スタンダード","31","NEW","","2480","シスロケ","1,776.0","+76.0","+4.47%","4.45%"
"東証スタンダード","32","NEW","","5698","エンビプロＨＤ","787.0","-25.0","-3.08%","4.45%"
"東証スタンダード","33","NEW","","6932","遠藤照明","2,672.0","+66.0","+2.53%","4.34%"
"東証スタンダード","34","NEW","","5381","マイポックス","786.0","+26.0","+3.42%","4.33%"
"東証スタンダード","35","NEW","","1438","岐阜造園","2,089.0","+124.0","+6.31%","4.26%"
"東証スタンダード","36","↑50","86","1921","巴","1,883.0","+54.0","+2.95%","4.20%"
"東証スタンダード","37","NEW","","7256","河西工","431.0","+20.0","+4.87%","4.18%"
"東証スタンダード","38","↑51","89","3926","オープンドア","387.0","+11.0","+2.93%","4.13%"
"東証スタンダード","39","NEW","","7018","内海造","10,770.0","+140.0","+1.32%","4.09%"
"東証スタンダード","40","NEW","","6928","エノモト","2,433.0","+72.0","+3.05%","4.07%"
"東証スタンダード","41","NEW","","9213","セイファート","1,042.0","-4.0","-0.38%","4.03%"
"東証スタンダード","42","↑51","93","5941","中西製作所","2,873.0","+115.0","+4.17%","4.00%"
"東証スタンダード","43","NEW","","3113","ＵＮＩＶＡ・Ｏａｋ","75.0","+3.0","+4.17%","4.00%"
"東証スタンダード","44","↑37","81","6648","かわでん","1,837.0","+97.0","+5.57%","3.92%"
"東証スタンダード","45","NEW","","5337","ダントーＨＤ","790.0","+27.0","+3.54%","3.80%"
