市場,順位,順位変動,前日順位,コード,銘柄名,現在値,前日比,前日比%,寄付からの値上がり率
"東証プライム","1","NEW","","5142","アキレス","1,689.0","+295.0","+21.16%","17.35%"
"東証プライム","2","NEW","","7780","メニコン","2,086.0","+271.0","+14.93%","12.61%"
"東証プライム","3","NEW","","4401","ＡＤＥＫＡ","4,705.0","+585.0","+14.20%","12.33%"
"東証プライム","4","NEW","","5803","フジクラ","5,185.0","+589.0","+12.82%","10.32%"
"東証プライム","5","↑55","60","4025","多木化学","6,140.0","+720.0","+13.28%","10.10%"
"東証プライム","6","NEW","","4114","日触媒","2,446.0","+233.5","+10.55%","9.26%"
"東証プライム","7","↑88","95","8713","フィデアＨＤ","2,454.0","+214.0","+9.55%","8.52%"
"東証プライム","8","NEW","","8022","ミズノ","3,995.0","+265.0","+7.10%","8.39%"
"東証プライム","9","NEW","","6523","ＰＨＣＨＤ","1,311.0","+223.0","+20.50%","8.31%"
"東証プライム","10","NEW","","4922","コーセーＨＤ","5,920.0","+105.0","+1.81%","8.19%"
"東証プライム","11","NEW","","4911","資生堂","3,619.0","+228.0","+6.72%","7.46%"
"東証プライム","12","NEW","","4527","ロート薬","2,862.5","+500.0","+21.16%","7.39%"
"東証プライム","13","NEW","","2681","ゲオＨＤ","2,319.0","+267.0","+13.01%","7.20%"
"東証プライム","14","NEW","","6140","旭ダイヤ","1,271.0","+88.0","+7.44%","6.92%"
"東証プライム","15","NEW","","7826","フルヤ金属","7,920.0","+1,000.0","+14.45%","6.82%"
"東証プライム","16","NEW","","3106","クラボウ","10,910.0","+740.0","+7.28%","6.78%"
"東証プライム","17","NEW","","7931","未来工業","3,705.0","+235.0","+6.77%","6.75%"
"東証プライム","18","NEW","","8037","カメイ","4,150.0","+205.0","+5.20%","6.63%"
"東証プライム","19","NEW","","6062","チャームケア","1,480.0","+94.0","+6.78%","6.28%"
"東証プライム","20","NEW","","8136","サンリオ","1,397.0","+85.5","+6.52%","6.23%"
"東証プライム","21","NEW","","8159","立花エレ","4,105.0","+215.0","+5.53%","5.72%"
"東証プライム","22","NEW","","3176","三洋貿易","1,069.0","+53.0","+5.22%","5.71%"
"東証プライム","23","NEW","","2384","ＳＢＳＨＤ","4,600.0","+330.0","+7.73%","5.65%"
"東証プライム","24","NEW","","3963","シンクロ・フード","364.0","+18.0","+5.20%","5.49%"
"東証プライム","25","NEW","","1786","オリエンタル白石","384.0","+18.0","+4.92%","5.47%"
"東証プライム","26","NEW","","8876","リログループ","2,132.5","+127.0","+6.33%","5.42%"
"東証プライム","27","NEW","","5805","ＳＷＣＣ","12,960.0","+1,000.0","+8.36%","5.40%"
"東証プライム","28","NEW","","5192","三星ベルト","4,325.0","+245.0","+6.00%","5.32%"
"東証プライム","29","NEW","","9303","住友倉","4,170.0","+220.0","+5.57%","5.28%"
"東証プライム","30","NEW","","4471","三洋化成","6,120.0","+230.0","+3.90%","5.23%"
"東証プライム","31","NEW","","5108","ブリヂス","4,199.0","+210.0","+5.26%","5.00%"
"東証プライム","32","NEW","","3697","ＳＨＩＦＴ","896.4","+69.4","+8.39%","4.93%"
