市場,順位,順位変動,前日順位,コード,銘柄名,現在値,前日比,前日比%,寄付からの値上がり率
"東証プライム","31","NEW","","6572","オープンＧ","277.0","+11.0","+4.14%","3.61%"
"東証プライム","32","NEW","","4704","トレンド","6,100.0","+348.0","+6.05%","3.61%"
"東証プライム","33","NEW","","2726","パルグループＨＤ","1,553.0","+86.0","+5.86%","3.61%"
"東証プライム","34","NEW","","6118","アイダ","1,250.0","+45.0","+3.73%","3.60%"
"東証プライム","35","NEW","","6264","マルマエ","1,927.0","+42.0","+2.23%","3.48%"
"東証プライム","36","NEW","","2664","カワチ薬品","3,755.0","+125.0","+3.44%","3.46%"
"東証プライム","37","↓31","6","8237","松屋","2,213.0","+55.0","+2.55%","3.43%"
"東証プライム","38","NEW","","9267","ゲンキードラッグ","3,665.0","+115.0","+3.24%","3.41%"
"東証プライム","39","NEW","","6036","ＫｅｅＰｅｒ技研","3,535.0","+165.0","+4.90%","3.39%"
"東証プライム","40","NEW","","7532","パンパシフィックＨＤ","776.2","+16.2","+2.13%","3.38%"
"東証プライム","41","NEW","","5535","ミガロＨＤ","297.0","+13.0","+4.58%","3.37%"
"東証プライム","42","NEW","","6997","日ケミコン","2,743.0","+101.0","+3.82%","3.32%"
"東証プライム","43","NEW","","6101","ツガミ","5,180.0","+150.0","+2.98%","3.28%"
"東証プライム","44","NEW","","212A","フィットイージー","2,897.0","+78.0","+2.77%","3.28%"
"東証プライム","45","NEW","","256A","飛島ＨＤ","2,181.0","+73.0","+3.46%","3.26%"
"東証プライム","46","NEW","","3186","ネクステージ","3,230.0","+45.0","+1.41%","3.25%"
"東証プライム","47","NEW","","2910","ロックフィルド","1,447.0","+37.0","+2.62%","3.25%"
"東証プライム","48","NEW","","6814","古野電気","7,730.0","+240.0","+3.20%","3.23%"
"東証プライム","49","NEW","","4323","日本システム技術","1,948.0","+73.0","+3.89%","3.18%"
"東証プライム","50","↓48","2","4180","Ａｐｐｉｅｒ","1,512.0","+94.0","+6.63%","3.17%"
"東証プライム","51","NEW","","3915","テラスカイ","2,474.0","+82.0","+3.43%","3.15%"
"東証プライム","52","NEW","","7513","コジマ","1,427.0","+32.0","+2.29%","3.08%"
"東証プライム","53","NEW","","6999","ＫＯＡ","2,281.0","+90.0","+4.11%","3.07%"
"東証プライム","54","NEW","","6058","ベクトル","2,021.0","+58.0","+2.95%","3.07%"
"東証プライム","55","NEW","","7721","東京計器","7,200.0","+280.0","+4.05%","3.06%"
"東証プライム","56","NEW","","4062","イビデン","20,475.0","+755.0","+3.83%","3.05%"
"東証プライム","57","NEW","","6963","ローム","4,865.0","+130.0","+2.75%","3.04%"
"東証プライム","58","NEW","","4216","旭有機材","5,930.0","+190.0","+3.31%","3.04%"
"東証プライム","59","NEW","","3696","セレス","2,213.0","+75.0","+3.51%","3.03%"
"東証プライム","60","NEW","","5889","ＪＥＨ","2,650.0","+78.0","+3.03%","3.02%"
"東証プライム","61","NEW","","6741","日信号","1,866.0","+59.0","+3.27%","3.00%"
"東証プライム","62","NEW","","4053","サンアスタリスク","468.0","+14.0","+3.08%","2.99%"
"東証プライム","63","NEW","","6027","弁護士ドットコム","5,120.0","+220.0","+4.49%","2.93%"
"東証プライム","64","NEW","","2980","ＳＲＥＨＤ","2,431.0","+110.0","+4.74%","2.92%"
"東証プライム","65","NEW","","4680","ラウンドワン","1,298.5","+30.5","+2.41%","2.89%"
"東証プライム","66","NEW","","7725","インターアクション","1,740.0","+50.0","+2.96%","2.87%"
"東証プライム","67","NEW","","6310","井関農","2,059.0","+64.0","+3.21%","2.87%"
"東証プライム","68","NEW","","3436","ＳＵＭＣＯ","3,229.0","+79.0","+2.51%","2.85%"
"東証プライム","69","NEW","","7717","Ｖテク","5,630.0","+250.0","+4.65%","2.84%"
"東証プライム","70","NEW","","5333","ＮＧＫ","5,244.0","+123.0","+2.40%","2.82%"
"東証プライム","71","NEW","","262A","インターメスティック","1,754.0","+51.0","+2.99%","2.79%"
"東証プライム","72","NEW","","6996","ニチコン","2,600.0","+103.0","+4.12%","2.77%"
"東証プライム","73","NEW","","6479","ミネベアミツミ","3,332.0","+98.0","+3.03%","2.76%"
"東証プライム","74","NEW","","3778","さくらインターネット","3,650.0","+140.0","+3.99%","2.74%"
"東証プライム","75","NEW","","4186","東応化","8,276.0","+137.0","+1.68%","2.73%"
"東証プライム","76","NEW","","7936","アシックス","4,266.0","+71.0","+1.69%","2.72%"
"東証プライム","77","NEW","","6490","ＰＩＬＬＡＲ","9,580.0","+260.0","+2.79%","2.71%"
"東証プライム","78","NEW","","7600","ＭＤＭ","668.0","+24.0","+3.73%","2.69%"
"東証プライム","79","NEW","","9960","東テク","3,950.0","+50.0","+1.28%","2.66%"
"東証プライム","80","NEW","","6981","村田製","7,191.0","+290.0","+4.20%","2.64%"
"東証プライム","81","NEW","","6361","荏原製","4,436.0","+46.0","+1.05%","2.61%"
"東証プライム","82","↑6","88","4687","ＴＤＣソフト","1,071.0","+37.0","+3.58%","2.61%"
"東証プライム","83","↓5","78","4344","ソースネクスト","115.0","+2.0","+1.77%","2.61%"
"東証プライム","84","NEW","","8173","Ｊｏｓｈｉｎ","4,225.0","+70.0","+1.68%","2.60%"
"東証プライム","85","NEW","","6584","三桜工","775.0","+20.0","+2.65%","2.58%"
"東証プライム","86","NEW","","6859","エスペック","3,880.0","+115.0","+3.05%","2.58%"
"東証プライム","87","NEW","","4072","電算システムＨＤ","3,120.0","+75.0","+2.46%","2.56%"
"東証プライム","88","NEW","","7453","良品計画","4,238.0","+73.0","+1.75%","2.55%"
"東証プライム","89","NEW","","9424","日本通信","119.0","+3.0","+2.59%","2.52%"
"東証プライム","90","NEW","","2170","ＬＩＮＫ＆Ｍ","683.0","+16.0","+2.40%","2.49%"
"東証プライム","91","NEW","","3110","日東紡","3,060.0","+99.0","+3.34%","2.48%"
"東証プライム","92","NEW","","9887","松屋フーズＨＤ","5,280.0","+110.0","+2.13%","2.46%"
"東証プライム","93","NEW","","3180","ビューティガレージ","1,670.0","+41.0","+2.52%","2.46%"
"東証プライム","94","↓50","44","6723","ルネサス","3,302.0","+11.0","+0.33%","2.45%"
"東証プライム","95","NEW","","8622","水戸証","981.0","+37.0","+3.92%","2.45%"
"東証プライム","96","NEW","","3387","クリレスＨＤ","777.0","+13.0","+1.70%","2.45%"
"東証プライム","97","NEW","","3563","Ｆ＆ＬＣ","6,022.0","+109.0","+1.84%","2.44%"
"東証プライム","98","NEW","","5821","平河ヒューテ","3,055.0","+75.0","+2.52%","2.42%"
"東証プライム","99","NEW","","9247","ＴＲＥＨＤ","1,818.0","+40.0","+2.25%","2.42%"
"東証プライム","100","NEW","","9928","ミロク情報","2,059.0","+45.0","+2.23%","2.38%"
"東証スタンダード","1","NEW","","6834","精工技研","5,170.0","+540.0","+11.66%","9.96%"
"東証スタンダード","2","NEW","","3131","シンデンハイテク","6,630.0","+590.0","+9.77%","9.50%"
"東証スタンダード","3","NEW","","6031","ＺＥＴＡ","310.0","+19.0","+6.53%","7.10%"
"東証スタンダード","4","NEW","","2315","ＣＡＩＣＡ　Ｄ","71.0","+5.0","+7.58%","7.04%"
"東証スタンダード","5","NEW","","2354","ＹＥ　ＤＩＧＩＴＡＬ","1,443.0","+122.0","+9.24%","6.93%"
"東証スタンダード","6","NEW","","5885","ジーデップアドバンス","3,380.0","+270.0","+8.68%","6.80%"
"東証スタンダード","7","NEW","","6023","ダイハツインフィ","3,230.0","+195.0","+6.43%","5.73%"
"東証スタンダード","8","NEW","","5817","ＪＭＡＣＳ","1,062.0","+62.0","+6.20%","5.65%"
"東証スタンダード","9","↑21","30","7018","内海造","13,300.0","+750.0","+5.98%","5.64%"
"東証スタンダード","10","NEW","","4499","Ｓｐｅｅｅ","2,485.0","+142.0","+6.06%","5.63%"
"東証スタンダード","11","NEW","","2991","ランドネット","551.0","+28.0","+5.35%","5.44%"
"東証スタンダード","12","NEW","","3446","ＪＴＥＣＣＯＲＰ","1,620.0","+84.0","+5.47%","5.19%"
"東証スタンダード","13","↑15","28","2437","シンワワイズ","644.0","+33.0","+5.40%","5.12%"
"東証スタンダード","14","NEW","","9115","明海グループ","1,100.0","+61.0","+5.87%","5.09%"
"東証スタンダード","15","NEW","","7022","サノヤスＨＤ","339.0","+17.0","+5.28%","5.01%"
"東証スタンダード","16","↓14","2","604A","ビーエイブル","1,308.0","+105.0","+8.73%","4.89%"
"東証スタンダード","17","NEW","","255A","ジーエルテクノＨＤ","5,150.0","+210.0","+4.25%","4.85%"
"東証スタンダード","18","NEW","","2962","テクニスコ","1,608.0","+100.0","+6.63%","4.85%"
"東証スタンダード","19","NEW","","6668","アドテック　プラズマ","4,075.0","+220.0","+5.71%","4.79%"
"東証スタンダード","20","↑80","100","7354","ＤｍＭｉＸ","420.0","+14.0","+3.45%","4.76%"
"東証スタンダード","21","NEW","","6626","ＳＥＭＩＴＥＣ","2,449.0","+194.0","+8.60%","4.70%"
"東証スタンダード","22","NEW","","6777","ｓａｎｔｅｃＨＤ","19,030.0","+1,120.0","+6.25%","4.68%"
"東証スタンダード","23","↑9","32","3796","いい生活","344.0","+13.0","+3.93%","4.65%"
"東証スタンダード","24","NEW","","3891","高度紙","6,610.0","+400.0","+6.44%","4.54%"
"東証スタンダード","25","NEW","","6337","テセック","3,560.0","+200.0","+5.95%","4.49%"
"東証スタンダード","26","NEW","","3449","テクノフレックス","3,925.0","+200.0","+5.37%","4.20%"
"東証スタンダード","27","NEW","","2764","ひらまつ","167.0","+7.0","+4.38%","4.19%"
"東証スタンダード","28","NEW","","3399","山岡家","4,065.0","+160.0","+4.10%","4.18%"
"東証スタンダード","29","↓10","19","6276","シリウスＶ","385.0","+17.0","+4.62%","4.16%"
"東証スタンダード","30","NEW","","9082","大和自交","2,025.0","+42.0","+2.12%","4.05%"
"東証スタンダード","31","NEW","","2338","クオンタムＳ","125.0","+6.0","+5.04%","4.00%"
"東証スタンダード","32","NEW","","8704","トレイダーズＨＤ","1,420.0","+72.0","+5.34%","3.94%"
"東証スタンダード","33","NEW","","6524","湖北工業","4,710.0","+175.0","+3.86%","3.93%"
"東証スタンダード","34","↑41","75","1783","ｆａｎｔａｓｉｓｔａ","51.0","+1.0","+2.00%","3.92%"
"東証スタンダード","35","NEW","","4691","ワシントンホテル","2,209.0","+57.0","+2.65%","3.67%"
"東証スタンダード","36","NEW","","7719","東京衡機","519.0","+19.0","+3.80%","3.66%"
"東証スタンダード","37","NEW","","3798","ＵＬＳグループ","549.0","+23.0","+4.37%","3.64%"
"東証スタンダード","38","↑52","90","7527","システムソフト","55.0","+2.0","+3.77%","3.64%"
"東証スタンダード","39","NEW","","4346","ＮＥＸＹＺ．Ｇ","1,053.0","+46.0","+4.57%","3.61%"
"東証スタンダード","40","NEW","","8105","ＢｉｔｃｏｉｎＪＰＮ","84.0","+3.0","+3.70%","3.57%"
"東証スタンダード","41","↑30","71","6425","ユニバーサル","760.0","+32.0","+4.40%","3.55%"
"東証スタンダード","42","NEW","","7422","東邦レマック","396.0","+20.0","+5.32%","3.54%"
"東証スタンダード","43","↓19","24","6862","ミナトＨＤ","4,110.0","+175.0","+4.45%","3.53%"
"東証スタンダード","44","NEW","","6627","テラプローブ","11,090.0","+500.0","+4.72%","3.52%"
"東証スタンダード","45","↑49","94","4840","トライアイズ","810.0","+28.0","+3.58%","3.46%"
"東証スタンダード","46","NEW","","3840","ヴィクトン","59.0","+2.0","+3.51%","3.39%"
"東証スタンダード","47","NEW","","3053","ペッパー","207.0","+7.0","+3.50%","3.38%"
"東証スタンダード","48","NEW","","505A","ギークリー","1,435.0","+48.0","+3.46%","3.34%"
"東証スタンダード","49","NEW","","3143","オーウイル","724.0","+24.0","+3.43%","3.31%"
"東証スタンダード","50","↓15","35","7886","ヤマトモビＭｆｇ","613.0","-7.0","-1.13%","3.26%"
"東証スタンダード","51","NEW","","6946","日アビオ","6,200.0","+460.0","+8.01%","3.23%"
"東証スタンダード","52","NEW","","8107","キムラタン","31.0","+1.0","+3.33%","3.23%"
"東証スタンダード","53","NEW","","6855","電子材料","6,230.0","+260.0","+4.36%","3.21%"
"東証スタンダード","54","NEW","","6327","北川精機","3,150.0","+120.0","+3.96%","3.17%"
"東証スタンダード","55","NEW","","2782","セリア","4,595.0","+215.0","+4.91%","3.16%"
"東証スタンダード","56","NEW","","2342","トランスジェニックＧ","254.0","+7.0","+2.83%","3.15%"
"東証スタンダード","57","NEW","","367A","プリモＧＨＤ","2,976.0","+105.0","+3.66%","3.13%"
"東証スタンダード","58","NEW","","3823","ＷＨＹ　ＨＯＷ　ＤＯ","32.0","+1.0","+3.23%","3.13%"
"東証スタンダード","59","↑24","83","7014","名村造船","4,800.0","+200.0","+4.35%","3.13%"
"東証スタンダード","60","NEW","","6497","ハマイ","1,487.0","+47.0","+3.26%","3.09%"
"東証スタンダード","61","↓13","48","6037","楽待","1,068.0","+28.0","+2.69%","3.09%"
"東証スタンダード","62","NEW","","6694","ズーム","750.0","+34.0","+4.75%","3.07%"
"東証スタンダード","63","NEW","","2489","ＡＤＷＡＹＳ","428.0","+11.0","+2.64%","3.04%"
"東証スタンダード","64","NEW","","6396","宇野沢鉄","4,700.0","0.0","0.00%","2.98%"
"東証スタンダード","65","NEW","","7831","ウイルコＨＤ","68.0","+1.0","+1.49%","2.94%"
"東証スタンダード","66","NEW","","4935","リベルタ","206.0","+14.0","+7.29%","2.91%"
"東証スタンダード","67","NEW","","3639","ボルテージ","242.0","+7.0","+2.98%","2.89%"
"東証スタンダード","68","NEW","","2345","ＨＯＤＬ１","106.0","+5.0","+4.95%","2.83%"
"東証スタンダード","69","NEW","","6907","ジオマテック","786.0","+22.0","+2.88%","2.80%"
"東証スタンダード","70","NEW","","6838","多摩川ＨＤ","1,551.0","+66.0","+4.44%","2.77%"
"東証スタンダード","71","NEW","","5704","ＪＭＣ","397.0","+10.0","+2.58%","2.77%"
"東証スタンダード","72","NEW","","6227","ＡＩメカテック","5,950.0","+160.0","+2.76%","2.69%"
"東証スタンダード","73","NEW","","2735","ワッツ","716.0","+29.0","+4.22%","2.65%"
"東証スタンダード","74","↓45","29","146A","コロンビア・ワークス","3,610.0","+90.0","+2.56%","2.63%"
"東証スタンダード","75","NEW","","5994","ファインシンター","1,032.0","+19.0","+1.88%","2.62%"
"東証スタンダード","76","NEW","","6046","リンクバル","154.0","+4.0","+2.67%","2.60%"
"東証スタンダード","77","NEW","","7358","ポピンズ","1,814.0","+21.0","+1.17%","2.59%"
"東証スタンダード","78","NEW","","2597","ユニカフェ","1,280.0","+34.0","+2.73%","2.58%"
"東証スタンダード","79","NEW","","1827","ナカノフドー","1,354.0","+28.0","+2.11%","2.51%"
"東証スタンダード","80","NEW","","7191","イントラスト","1,159.0","-1.0","-0.09%","2.50%"
"東証スタンダード","81","NEW","","9564","ＦＣＥ","561.0","+12.0","+2.19%","2.50%"
"東証スタンダード","82","↓5","77","7192","日本モーゲージＳ","683.0","+26.0","+3.96%","2.49%"
"東証スタンダード","83","NEW","","7833","アイフィスジャパン","687.0","+17.0","+2.54%","2.47%"
"東証スタンダード","84","↓42","42","7578","ニチリョク","81.0","+1.0","+1.25%","2.47%"
"東証スタンダード","85","NEW","","4990","昭和化","528.0","+18.0","+3.53%","2.46%"
"東証スタンダード","86","NEW","","6199","セラク","1,345.0","+20.0","+1.51%","2.45%"
"東証スタンダード","87","NEW","","3896","阿波製紙","412.0","+10.0","+2.49%","2.43%"
"東証スタンダード","88","NEW","","8742","小林洋行","578.0","+16.0","+2.85%","2.42%"
"東証スタンダード","89","↓48","41","7161","じもとＨＤ","622.0","+22.0","+3.67%","2.41%"
"東証スタンダード","90","NEW","","3113","ＵＮＩＶＡ・Ｏａｋ","83.0","+1.0","+1.22%","2.41%"
"東証スタンダード","91","NEW","","3195","ジェネパ","706.0","+24.0","+3.52%","2.41%"
"東証スタンダード","92","NEW","","3776","ＢＢタワー","251.0","+5.0","+2.03%","2.39%"
"東証スタンダード","93","NEW","","2464","Ａｏｂａ‐ＢＢＴ","377.0","+8.0","+2.17%","2.39%"
"東証スタンダード","94","NEW","","6157","日進工具","838.0","+20.0","+2.44%","2.39%"
"東証スタンダード","95","NEW","","5955","ワイズＨＤ","84.0","+2.0","+2.44%","2.38%"
"東証スタンダード","96","NEW","","4441","トビラシステムズ","1,519.0","+37.0","+2.50%","2.37%"
"東証スタンダード","97","NEW","","6547","グリーンズ","2,197.0","+70.0","+3.29%","2.37%"
"東証スタンダード","98","NEW","","3690","イルグルム","594.0","+15.0","+2.59%","2.36%"
"東証スタンダード","99","NEW","","2926","篠崎屋","128.0","+3.0","+2.40%","2.34%"
"東証スタンダード","100","NEW","","2193","ＣＯＯＫＰＡＤ","129.0","+3.0","+2.38%","2.33%"
"東証グロース","1","NEW","","607A","エブリー","317.0","+80.0","+33.76%","23.03%"
"東証グロース","2","NEW","","7689","コパ","381.0","+80.0","+26.58%","18.90%"
"東証グロース","3","↑49","52","598A","チャットプラス","1,820.0","+276.0","+17.88%","15.82%"
"東証グロース","4","NEW","","3645","メディカルネット","303.0","+50.0","+19.76%","14.19%"
"東証グロース","5","↑89","94","4583","カイオム","112.0","+30.0","+36.59%","13.39%"
"東証グロース","6","NEW","","520A","ジェイファーマ","392.0","+43.0","+12.32%","10.71%"
"東証グロース","7","NEW","","6613","ＱＤレーザ","2,003.0","+223.0","+12.53%","10.68%"
"東証グロース","8","NEW","","4588","オンコリスバイオ","4,595.0","+525.0","+12.90%","10.55%"
"東証グロース","9","NEW","","3692","ＦＦＲＩ","6,300.0","+680.0","+12.10%","9.52%"
"東証グロース","10","NEW","","4381","ビープラッツ","285.0","+27.0","+10.47%","8.77%"
"東証グロース","11","NEW","","135A","ＶＲＡＩＮ","4,180.0","+455.0","+12.21%","8.49%"
"東証グロース","12","NEW","","5243","ｎｏｔｅ","2,970.0","+269.0","+9.96%","8.15%"
"東証グロース","13","NEW","","4598","ＤＥＬＴＡ－Ｐ","121.0","+10.0","+9.01%","7.44%"
"東証グロース","14","NEW","","278A","テラドローン","20,470.0","+1,990.0","+10.77%","7.18%"
"東証グロース","15","NEW","","558A","ＳＱＵＥＥＺＥ","5,880.0","+490.0","+9.09%","7.14%"
"東証グロース","16","NEW","","3542","ＶＥＧＡ","1,549.0","+116.0","+8.09%","7.04%"
"東証グロース","17","NEW","","584A","ＬｉＮＫＸ","2,828.0","+208.0","+7.94%","6.97%"
"東証グロース","18","NEW","","4833","Ｄｅｆコンサル","59.0","+8.0","+15.69%","6.78%"
"東証グロース","19","NEW","","7075","ＱＬＳ","1,008.0","+67.0","+7.12%","6.75%"
"東証グロース","20","NEW","","276A","ククレブ","3,895.0","+260.0","+7.15%","6.68%"
"東証グロース","21","↓4","17","338A","Ｚｅｎｍｕ","2,696.0","+179.0","+7.11%","6.64%"
"東証グロース","22","NEW","","431A","ユーソナー","2,831.0","+231.0","+8.88%","6.57%"
"東証グロース","23","NEW","","9556","ＩＮＴＬＯＯＰ","2,353.0","+156.0","+7.10%","6.50%"
"東証グロース","24","NEW","","4011","ヘッドウォーター","2,603.0","+293.0","+12.68%","6.45%"
"東証グロース","25","NEW","","3803","イメージ情","619.0","+39.0","+6.72%","6.30%"
"東証グロース","26","NEW","","5572","リッジアイ","3,070.0","+211.0","+7.38%","5.60%"
"東証グロース","27","NEW","","247A","Ａｉロボティクス","1,042.0","+71.0","+7.31%","5.57%"
"東証グロース","28","↑70","98","5532","リアルゲイト","3,635.0","+200.0","+5.82%","5.50%"
"東証グロース","29","↑52","81","6562","ジーニー","986.0","+60.0","+6.48%","5.38%"
"東証グロース","30","NEW","","4259","エクサウィザーズ","860.0","+60.0","+7.50%","5.35%"
"東証グロース","31","↑30","61","5254","Ａｒｅｎｔ","4,035.0","+150.0","+3.86%","5.33%"
"東証グロース","32","↑21","53","6181","タメニー","96.0","+5.0","+5.49%","5.21%"
"東証グロース","33","NEW","","156A","マテリアルＧ","903.0","+52.0","+6.11%","5.20%"
"東証グロース","34","NEW","","350A","デジタルグリッド","819.0","+52.0","+6.78%","5.13%"
"東証グロース","35","NEW","","485A","パワーエックス","1,818.0","+127.0","+7.51%","5.12%"
"東証グロース","36","NEW","","9237","笑美面","1,001.0","+42.0","+4.38%","5.00%"
"東証グロース","37","↑46","83","5537","ＡｌｂａＬｉｎｋ","3,510.0","+175.0","+5.25%","4.99%"
"東証グロース","38","↑2","40","1436","グリーンエナジー","1,820.0","+121.0","+7.12%","4.95%"
"東証グロース","39","NEW","","556A","犬猫生活","2,328.0","+109.0","+4.91%","4.85%"
"東証グロース","40","↑3","43","479A","ＰＲＯＮＩ","1,987.0","+96.0","+5.08%","4.83%"
"東証グロース","41","↓6","35","4937","Ｗａｑｏｏ","2,465.0","+122.0","+5.21%","4.83%"
"東証グロース","42","NEW","","5586","ＬａｂｏｒｏＡＩ","942.0","+59.0","+6.68%","4.78%"
"東証グロース","43","NEW","","4889","レナサイエンス","1,193.0","+58.0","+5.11%","4.69%"
"東証グロース","44","NEW","","7685","ＢＵＹＳＥＬＬ","3,215.0","+195.0","+6.46%","4.67%"
"東証グロース","45","NEW","","9342","スマサポ","989.0","+21.0","+2.17%","4.65%"
"東証グロース","46","↓7","39","5591","ＡＶＩＬＥＮ","895.0","+26.0","+2.99%","4.58%"
"東証グロース","47","NEW","","196A","ＭＦＳ","330.0","+23.0","+7.49%","4.55%"
"東証グロース","48","NEW","","280A","ＴＭＨ","1,101.0","+52.0","+4.96%","4.54%"
"東証グロース","49","NEW","","215A","タイミー","1,679.0","+77.0","+4.81%","4.53%"
"東証グロース","50","NEW","","2983","アールプランナー","1,816.0","+68.0","+3.89%","4.52%"
"東証グロース","51","↑28","79","3695","ＧＭＯ－ＰＰ","1,554.0","+74.0","+5.00%","4.50%"
"東証グロース","52","NEW","","4393","バンクオブイノベ","5,520.0","+250.0","+4.74%","4.35%"
"東証グロース","53","↓7","46","4425","Ｋｕｄａｎ","1,556.0","+90.0","+6.14%","4.31%"
"東証グロース","54","↓25","29","330A","ＴａｌｅｎｔＸ","586.0","+24.0","+4.27%","4.27%"
"東証グロース","55","↓23","32","5582","グリッド","2,110.0","+71.0","+3.48%","4.27%"
"東証グロース","56","NEW","","4448","ｋｕｂｅｌｌ","355.0","+18.0","+5.34%","4.23%"
"東証グロース","57","NEW","","456A","ヒューマンメイド","1,562.0","+96.0","+6.55%","4.23%"
"東証グロース","58","NEW","","4412","サイエンスアーツ","1,409.0","+59.0","+4.37%","4.19%"
"東証グロース","59","NEW","","421A","ムービン","4,000.0","+215.0","+5.68%","4.13%"
"東証グロース","60","NEW","","3691","デジタルプラス","1,898.0","+93.0","+5.15%","4.11%"
"東証グロース","61","NEW","","2370","ＭＤＮＴ","25.0","+1.0","+4.17%","4.00%"
"東証グロース","62","NEW","","3664","ＷＩＺＥ","25.0","+1.0","+4.17%","4.00%"
"東証グロース","63","↑36","99","6182","メタリアル","537.0","+21.0","+4.07%","3.91%"
"東証グロース","64","NEW","","519A","ベーシック","519.0","+20.0","+4.01%","3.85%"
"東証グロース","65","NEW","","269A","Ｓａｐｅｅｔ","2,836.0","+137.0","+5.08%","3.84%"
"東証グロース","66","↓4","62","4438","Ｗｅｌｂｙ","268.0","+7.0","+2.68%","3.73%"
"東証グロース","67","NEW","","9554","ＡＶｉＣ","1,736.0","+63.0","+3.77%","3.57%"
"東証グロース","68","NEW","","7803","ブシロード","451.0","+22.0","+5.13%","3.55%"
"東証グロース","69","NEW","","198A","ポストプライム","170.0","+5.0","+3.03%","3.53%"
"東証グロース","70","NEW","","4591","リボミック","85.0","+2.0","+2.41%","3.53%"
"東証グロース","71","↓44","27","2321","ソフトフロントＨ","144.0","+3.0","+2.13%","3.47%"
"東証グロース","72","NEW","","4258","網屋","4,340.0","+150.0","+3.58%","3.46%"
"東証グロース","73","NEW","","478A","フツパー","811.0","+28.0","+3.58%","3.45%"
"東証グロース","74","NEW","","4597","ソレイジア","29.0","0.0","0.00%","3.45%"
"東証グロース","75","NEW","","298A","ＧＶＡＴＥＣＨ","350.0","+12.0","+3.55%","3.43%"
"東証グロース","76","NEW","","4811","ドリーム・アーツ","908.0","+28.0","+3.18%","3.41%"
"東証グロース","77","NEW","","472A","ミラティブ","558.0","+21.0","+3.91%","3.41%"
"東証グロース","78","NEW","","325A","ＴＥＮＴＩＡＬ","1,804.0","+64.0","+3.68%","3.33%"
"東証グロース","79","↑18","97","5132","ｐｌｕｓｚｅｒｏ","2,105.0","+81.0","+4.00%","3.33%"
"東証グロース","80","NEW","","264A","Ｓｃｈｏｏ","302.0","+2.0","+0.67%","3.31%"
"東証グロース","81","↓70","11","477A","スタートライン","818.0","+25.0","+3.15%","3.30%"
"東証グロース","82","↓58","24","153A","カウリス","1,506.0","+19.0","+1.28%","3.25%"
