市場,順位,順位変動,前日順位,コード,銘柄名,現在値,前日比,前日比%,寄付からの値上がり率
"東証プライム","1","NEW","","5301","東海カーボン","1,980.0","+168.0","+9.27%","8.26%"
"東証プライム","2","NEW","","4203","住友ベーク","7,660.0","+760.0","+11.01%","6.01%"
"東証プライム","3","NEW","","5805","ＳＷＣＣ","14,660.0","+1,050.0","+7.71%","5.80%"
"東証プライム","4","NEW","","4461","第一工業","13,140.0","+1,010.0","+8.33%","5.71%"
"東証プライム","5","↑31","36","6330","洋エンジ","2,891.0","+177.0","+6.52%","5.40%"
"東証プライム","6","NEW","","6027","弁護士ドットコム","5,290.0","+335.0","+6.76%","5.29%"
"東証プライム","7","NEW","","7826","フルヤ金属","11,250.0","+820.0","+7.86%","5.07%"
"東証プライム","8","NEW","","7013","ＩＨＩ","2,800.5","+158.5","+6.00%","5.02%"
"東証プライム","9","NEW","","6941","山一電機","7,630.0","+420.0","+5.83%","4.72%"
"東証プライム","10","NEW","","4968","荒川化学","2,132.0","+116.0","+5.75%","4.50%"
"東証プライム","11","NEW","","6951","日電子","7,329.0","+500.0","+7.32%","4.49%"
"東証プライム","12","NEW","","5801","古河電工","4,129.0","+463.0","+12.63%","4.43%"
"東証プライム","13","NEW","","5713","住友鉱","10,370.0","+603.0","+6.17%","4.37%"
"東証プライム","14","NEW","","5715","古河機金","4,380.0","+200.0","+4.78%","4.34%"
"東証プライム","15","NEW","","5707","東邦鉛","1,045.0","+50.0","+5.03%","4.31%"
"東証プライム","16","NEW","","5541","大平洋金","2,651.0","+112.0","+4.41%","4.22%"
"東証プライム","17","NEW","","6810","マクセル","2,583.0","+122.0","+4.96%","4.07%"
"東証プライム","18","NEW","","4634","ａｒｔｉｅｎｃｅ","5,100.0","+195.0","+3.98%","4.02%"
"東証プライム","19","NEW","","6674","ＧＳユアサ","5,229.0","+248.0","+4.98%","3.98%"
"東証プライム","20","NEW","","6638","Ｍｉｍａｋｉ","1,908.0","+68.0","+3.70%","3.93%"
"東証プライム","21","NEW","","5802","住友電工","2,189.5","+118.5","+5.72%","3.93%"
